Employee_ID,Date,Print_Count,Print_Volume_MB,Odd_Hours_Print_Count,Odd_Hours_Print_Volume_MB,Total_Presence_Hours,Odd_Hours_Entry,Foreign_Travel_Count,Travel_To_Hostile_Countries_Count,Country_Of_Origin,Country_Risk_Score,Foreign_Citizenship,Criminal_Record,Medical_Issues,Security_Violations,Disciplinary_Actions,Suspicious_Flag
153,2023-07-24,0.2,0.4,0.2,0.4,8.5,Yes,1,0,Germany,2,No,No,No,No,No,0
157,2023-07-24,2.6,5.2,0.4,0.8,8.3,Yes,0,0,Israel,1,No,No,No,No,No,0
188,2023-07-24,0.6,1.2,0.0,0.0,8.9,No,1,0,Israel,1,No,No,No,No,No,0
193,2023-07-24,2.0,4.0,0.2,0.4,8.8,Yes,1,0,USA,2,Yes,No,Yes,No,No,0
8,2023-07-25,0.4,0.8,0.4,0.8,8.3,Yes,0,0,Spain,2,Yes,No,No,No,No,0
24,2023-07-25,0.8,1.6,0.4,0.8,8.4,Yes,0,0,France,2,Yes,No,No,No,No,0
42,2023-07-25,2.3,4.6,0.2,0.4,8.5,Yes,0,0,Italy,2,Yes,No,No,No,No,0
48,2023-07-25,1.2,2.4,0.3,0.6,8.3,Yes,0,0,Italy,2,Yes,No,No,No,No,0
78,2023-07-25,1.7,3.4,0.3,0.6,8.3,Yes,0,0,Israel,1,No,No,No,No,No,0
89,2023-07-25,2.4,4.8,0.2,0.4,8.7,Yes,1,0,Japan,2,Yes,No,No,No,No,0
102,2023-07-25,3.6,7.2,0.9,1.8,9.3,Yes,0,0,Ukraine,7,Yes,Yes,No,No,No,1
104,2023-07-25,0.9,1.8,0.1,0.2,8.5,Yes,1,0,Spain,2,No,No,No,No,No,0
109,2023-07-25,1.1,2.2,0.1,0.2,8.2,Yes,1,0,Israel,1,Yes,No,No,No,No,0
111,2023-07-25,2.6,5.2,0.4,0.8,8.0,Yes,0,0,Italy,2,Yes,No,No,No,No,0
123,2023-07-25,3.0,6.0,0.0,0.0,8.2,No,1,0,USA,2,Yes,No,No,No,No,0
127,2023-07-25,1.0,2.0,0.1,0.2,8.3,Yes,0,0,France,2,No,No,No,No,No,0
141,2023-07-25,1.5,3.0,0.5,1.0,8.6,Yes,1,0,Italy,2,Yes,No,No,No,No,0
141,2023-07-25,0.3,0.6,0.3,0.6,8.1,Yes,0,0,Italy,2,Yes,No,No,No,No,0
170,2023-07-25,0.5,1.0,0.0,0.0,8.7,No,1,0,Italy,2,Yes,No,No,No,No,0
193,2023-07-25,2.0,4.0,0.1,0.2,8.7,Yes,1,0,Israel,1,No,No,No,No,No,0
195,2023-07-25,2.6,5.2,0.0,0.0,8.4,No,0,0,Spain,2,Yes,No,No,No,No,0
7,2023-07-26,0.4,0.8,0.3,0.6,8.9,Yes,0,0,UK,2,Yes,No,No,No,No,0
50,2023-07-26,0.1,0.2,0.4,0.8,8.6,Yes,0,0,Japan,2,Yes,No,No,No,No,0
56,2023-07-26,0.1,0.2,0.0,0.0,8.4,No,0,0,Japan,2,Yes,No,No,No,No,0
77,2023-07-26,0.2,0.4,0.4,0.8,8.4,Yes,0,0,USA,2,Yes,No,Yes,No,No,0
79,2023-07-26,1.7,3.4,0.2,0.4,8.9,Yes,0,0,Italy,2,Yes,No,No,No,No,0
102,2023-07-26,1.2,2.4,0.1,0.2,8.0,Yes,0,0,France,2,No,No,No,No,No,0
117,2023-07-26,1.0,2.0,0.4,0.8,9.0,Yes,1,0,Israel,1,Yes,No,No,No,No,0
140,2023-07-26,0.6,1.2,0.2,0.4,9.0,Yes,1,0,France,2,Yes,No,No,No,No,0
165,2023-07-26,3.8,7.6,0.9,1.8,8.9,Yes,0,0,Syria,9,Yes,No,No,No,No,1
32,2023-07-27,3.6,7.2,0.6,1.2,9.4,Yes,0,0,Syria,9,Yes,No,No,No,No,1
40,2023-07-27,1.5,3.0,0.2,0.4,8.1,Yes,1,0,Italy,2,Yes,No,No,No,No,0
50,2023-07-27,0.3,0.6,0.2,0.4,8.6,Yes,0,0,France,2,Yes,No,No,No,No,0
64,2023-07-27,0.4,0.8,0.3,0.6,8.4,Yes,0,0,Israel,1,Yes,No,No,No,No,0
65,2023-07-27,2.9,5.8,0.4,0.8,8.8,Yes,0,0,USA,2,Yes,No,No,No,No,0
73,2023-07-27,0.7,1.4,0.2,0.4,8.6,Yes,0,0,Italy,2,Yes,No,No,No,No,0
82,2023-07-27,2.8,5.6,0.1,0.2,8.3,Yes,0,0,USA,2,Yes,No,No,No,No,0
94,2023-07-27,2.2,4.4,0.2,0.4,8.1,Yes,0,0,Italy,2,Yes,No,Yes,No,No,0
104,2023-07-27,2.2,4.4,0.1,0.2,8.5,Yes,1,0,UK,2,No,No,No,No,No,0
115,2023-07-27,2.6,5.2,0.4,0.8,8.9,Yes,1,0,Israel,1,No,No,Yes,No,No,0
139,2023-07-27,0.7,1.4,0.2,0.4,8.1,Yes,0,0,Italy,2,No,No,No,No,No,0
168,2023-07-27,1.7,3.4,0.3,0.6,8.7,Yes,1,0,USA,2,Yes,No,No,No,No,0
178,2023-07-27,2.6,5.2,0.1,0.2,8.3,Yes,1,0,USA,2,No,No,No,No,No,0
188,2023-07-27,2.6,5.2,0.2,0.4,8.5,Yes,1,0,UK,2,Yes,No,No,No,No,0
195,2023-07-27,0.3,0.6,0.0,0.0,8.7,No,0,0,Italy,2,Yes,No,No,No,No,0
10,2023-07-28,1.9,3.8,0.4,0.8,8.8,Yes,0,0,Israel,1,No,No,No,No,No,0
10,2023-07-28,2.3,4.6,0.3,0.6,8.3,Yes,1,0,UK,2,Yes,No,No,No,No,0
17,2023-07-28,2.1,4.2,0.3,0.6,8.1,Yes,1,0,Germany,2,Yes,No,No,No,No,0
22,2023-07-28,0.1,0.2,0.2,0.4,8.6,Yes,0,0,USA,2,Yes,No,No,No,No,0
35,2023-07-28,2.5,5.0,0.3,0.6,8.9,Yes,0,0,Israel,1,No,No,No,No,No,0
41,2023-07-28,1.4,2.8,0.4,0.8,8.6,Yes,1,0,Israel,1,Yes,No,No,No,No,0
45,2023-07-28,1.3,2.6,0.5,1.0,8.8,Yes,1,0,Italy,2,No,No,No,No,No,0
47,2023-07-28,0.4,0.8,0.2,0.4,8.8,Yes,1,0,UK,2,Yes,No,Yes,No,No,0
51,2023-07-28,1.1,2.2,0.1,0.2,8.4,Yes,0,0,Israel,1,No,No,Yes,No,No,0
67,2023-07-28,1.1,2.2,0.1,0.2,8.5,Yes,0,0,Israel,1,No,No,No,No,No,0
75,2023-07-28,1.5,3.0,0.1,0.2,8.6,Yes,1,0,Italy,2,Yes,No,Yes,No,No,0
92,2023-07-28,0.1,0.2,0.1,0.2,8.9,Yes,0,0,Italy,2,Yes,No,No,No,No,0
100,2023-07-28,2.2,4.4,0.1,0.2,8.6,Yes,1,0,Japan,2,Yes,No,No,No,No,0
110,2023-07-28,4.3,8.6,0.6,1.2,9.3,Yes,0,1,Syria,9,Yes,No,Yes,Yes,No,1
128,2023-07-28,1.2,2.4,0.2,0.4,8.2,Yes,1,0,Italy,2,Yes,No,No,No,No,0
140,2023-07-28,1.6,3.2,0.1,0.2,8.2,Yes,1,0,Spain,2,Yes,No,Yes,No,No,0
143,2023-07-28,0.6,1.2,0.2,0.4,8.3,Yes,1,0,USA,2,Yes,No,No,No,No,0
177,2023-07-28,3.6,7.2,0.5,1.0,9.2,Yes,1,1,Lebanon,8,Yes,No,No,No,No,1
180,2023-07-28,9.1,18.2,2.8,5.6,10.6,Yes,2,1,North Korea,10,Yes,No,Yes,No,No,1
182,2023-07-28,1.5,3.0,0.5,1.0,8.7,Yes,1,0,Italy,2,Yes,No,No,No,No,0
184,2023-07-28,2.6,5.2,0.2,0.4,8.9,Yes,0,0,Italy,2,Yes,No,No,No,No,0
185,2023-07-28,1.1,2.2,0.2,0.4,8.5,Yes,1,0,Germany,2,Yes,No,Yes,No,No,0
191,2023-07-28,0.1,0.2,0.2,0.4,8.5,Yes,1,0,USA,2,Yes,No,No,No,No,0
196,2023-07-28,0.3,0.6,0.4,0.8,8.5,Yes,1,0,Israel,1,Yes,No,No,No,No,0
18,2023-07-29,2.6,5.2,0.2,0.4,8.8,Yes,1,0,Spain,2,Yes,No,No,No,No,0
24,2023-07-29,0.4,0.8,0.0,0.0,8.2,No,1,0,Israel,1,No,No,No,No,No,0
30,2023-07-29,0.5,1.0,0.3,0.6,8.3,Yes,1,0,Germany,2,Yes,No,No,No,No,0
40,2023-07-29,3.2,6.4,0.6,1.2,9.2,Yes,1,0,Syria,9,Yes,Yes,No,Yes,No,1
53,2023-07-29,0.5,1.0,0.1,0.2,8.0,Yes,1,0,France,2,Yes,No,No,No,No,0
62,2023-07-29,4.1,8.2,0.7,1.4,9.4,Yes,0,1,North Korea,10,Yes,No,Yes,No,Yes,1
66,2023-07-29,0.3,0.6,0.3,0.6,8.8,Yes,0,0,France,2,Yes,No,No,No,No,0
75,2023-07-29,0.3,0.6,0.1,0.2,8.5,Yes,0,0,UK,2,Yes,No,No,No,No,0
95,2023-07-29,1.0,2.0,0.2,0.4,8.7,Yes,0,0,Japan,2,Yes,No,No,No,No,0
107,2023-07-29,1.5,3.0,0.3,0.6,8.4,Yes,0,0,France,2,Yes,No,Yes,No,No,0
119,2023-07-29,0.9,1.8,0.4,0.8,8.3,Yes,0,0,Spain,2,Yes,No,No,No,No,0
130,2023-07-29,2.5,5.0,0.0,0.0,8.7,No,1,0,Spain,2,Yes,No,Yes,No,No,0
130,2023-07-29,3.0,6.0,0.1,0.2,8.2,Yes,0,0,Spain,2,Yes,No,No,No,No,0
144,2023-07-29,1.6,3.2,0.5,1.0,8.9,Yes,1,0,Israel,1,No,No,No,No,No,0
150,2023-07-29,1.1,2.2,0.2,0.4,9.0,Yes,0,0,Germany,2,Yes,No,No,No,No,0
167,2023-07-29,1.4,2.8,0.1,0.2,8.5,Yes,1,0,Israel,1,No,No,No,No,No,0
28,2023-07-30,2.4,4.8,0.2,0.4,8.8,Yes,0,0,USA,2,Yes,No,No,No,No,0
51,2023-07-30,2.6,5.2,0.4,0.8,8.7,Yes,0,0,Spain,2,Yes,No,No,No,No,0
61,2023-07-30,2.5,5.0,0.3,0.6,8.8,Yes,1,0,Japan,2,Yes,No,Yes,No,No,0
69,2023-07-30,4.2,8.4,0.9,1.8,9.4,Yes,1,0,Russia,8,Yes,No,No,Yes,No,1
73,2023-07-30,1.3,2.6,0.4,0.8,8.5,Yes,0,0,Japan,2,No,No,No,No,No,0
79,2023-07-30,1.1,2.2,0.3,0.6,8.7,Yes,0,0,Israel,1,No,No,No,No,No,0
82,2023-07-30,0.8,1.6,0.2,0.4,8.8,Yes,1,0,Italy,2,Yes,No,No,No,No,0
84,2023-07-30,2.2,4.4,0.4,0.8,8.5,Yes,0,0,Germany,2,Yes,No,No,No,No,0
106,2023-07-30,2.2,4.4,0.2,0.4,8.9,Yes,1,0,USA,2,Yes,No,No,No,No,0
131,2023-07-30,2.8,5.6,0.1,0.2,8.3,Yes,1,0,France,2,Yes,No,No,No,No,0
137,2023-07-30,2.9,5.8,0.1,0.2,8.0,Yes,0,0,Japan,2,Yes,No,No,No,No,0
192,2023-07-30,1.3,2.6,0.3,0.6,8.4,Yes,1,0,UK,2,Yes,No,No,No,No,0
199,2023-07-30,1.8,3.6,0.4,0.8,8.1,Yes,0,0,Israel,1,No,No,No,No,No,0
4,2023-07-31,8.5,17.0,3.8,7.6,10.7,Yes,1,1,North Korea,10,Yes,No,No,Yes,No,1
6,2023-07-31,2.2,4.4,0.1,0.2,8.2,Yes,1,0,Japan,2,Yes,No,No,No,No,0
10,2023-07-31,0.6,1.2,0.2,0.4,8.9,Yes,1,0,Germany,2,Yes,No,Yes,No,No,0
14,2023-07-31,6.6,13.2,1.7,3.4,9.8,Yes,2,1,Syria,9,Yes,No,No,Yes,Yes,1
22,2023-07-31,2.2,4.4,0.3,0.6,8.1,Yes,1,0,Japan,2,Yes,No,Yes,No,No,0
34,2023-07-31,4.8,9.6,0.5,1.0,9.2,Yes,1,0,Russia,8,Yes,No,No,Yes,No,1
58,2023-07-31,0.7,1.4,0.3,0.6,8.0,Yes,0,0,Israel,1,No,No,No,No,No,0
71,2023-07-31,2.9,5.8,0.2,0.4,8.4,Yes,0,0,Japan,2,Yes,No,No,No,No,0
74,2023-07-31,0.3,0.6,0.5,1.0,8.3,Yes,0,0,Spain,2,Yes,No,No,No,No,0
139,2023-07-31,5.5,11.0,1.7,3.4,9.6,Yes,2,0,North Korea,10,Yes,No,No,Yes,Yes,1
140,2023-07-31,0.8,1.6,0.2,0.4,9.0,Yes,1,0,Germany,2,Yes,No,No,No,No,0
160,2023-07-31,2.1,4.2,0.4,0.8,8.0,Yes,1,0,France,2,No,No,No,No,No,0
161,2023-07-31,0.8,1.6,0.2,0.4,8.4,Yes,0,0,Israel,1,No,No,No,No,No,0
170,2023-07-31,1.4,2.8,0.2,0.4,8.1,Yes,0,0,UK,2,Yes,No,No,No,No,0
191,2023-07-31,1.4,2.8,0.2,0.4,8.3,Yes,0,0,Japan,2,Yes,No,No,No,No,0
2,2023-08-01,1.2,2.4,0.2,0.4,9.0,Yes,0,0,France,2,Yes,No,No,No,No,0
8,2023-08-01,2.0,4.0,0.0,0.0,8.5,No,1,0,USA,2,Yes,No,Yes,No,No,0
14,2023-08-01,2.2,4.4,0.3,0.6,8.8,Yes,0,0,Japan,2,Yes,No,No,No,No,0
15,2023-08-01,0.6,1.2,0.0,0.0,8.8,No,0,0,UK,2,Yes,No,No,No,No,0
32,2023-08-01,0.5,1.0,0.5,1.0,8.5,Yes,0,0,UK,2,Yes,No,No,No,No,0
39,2023-08-01,0.5,1.0,0.2,0.4,8.1,Yes,0,0,UK,2,Yes,No,No,No,No,0
63,2023-08-01,2.3,4.6,0.5,1.0,8.4,Yes,1,0,USA,2,No,No,No,No,No,0
79,2023-08-01,0.7,1.4,0.1,0.2,8.2,Yes,0,0,Spain,2,Yes,No,No,No,No,0
81,2023-08-01,2.8,5.6,0.5,1.0,8.1,Yes,0,0,Japan,2,No,No,No,No,No,0
149,2023-08-01,1.7,3.4,0.3,0.6,8.4,Yes,0,0,Spain,2,Yes,No,No,No,No,0
151,2023-08-01,0.4,0.8,0.3,0.6,8.2,Yes,1,0,France,2,Yes,No,No,No,No,0
172,2023-08-01,1.0,2.0,0.4,0.8,8.2,Yes,0,0,USA,2,Yes,No,No,No,No,0
180,2023-08-01,2.0,4.0,0.0,0.0,8.5,No,0,0,UK,2,Yes,No,No,No,No,0
187,2023-08-01,1.5,3.0,0.3,0.6,8.9,Yes,0,0,Italy,2,Yes,No,No,No,No,0
197,2023-08-01,0.2,0.4,0.1,0.2,8.9,Yes,1,0,Germany,2,Yes,No,Yes,No,No,0
1,2023-08-02,1.9,3.8,0.2,0.4,8.6,Yes,0,0,Japan,2,Yes,No,No,No,No,0
15,2023-08-02,1.2,2.4,0.1,0.2,8.9,Yes,0,0,Italy,2,Yes,No,No,No,No,0
66,2023-08-02,2.7,5.4,0.5,1.0,8.4,Yes,0,0,Spain,2,Yes,No,No,No,No,0
70,2023-08-02,0.5,1.0,0.0,0.0,8.3,No,0,0,France,2,Yes,No,No,No,No,0
83,2023-08-02,1.0,2.0,0.1,0.2,8.1,Yes,1,0,Italy,2,Yes,No,No,No,No,0
105,2023-08-02,2.5,5.0,0.4,0.8,8.9,Yes,1,0,Israel,1,No,No,No,No,No,0
108,2023-08-02,0.6,1.2,0.1,0.2,8.2,Yes,1,0,USA,2,Yes,No,No,No,No,0
132,2023-08-02,2.5,5.0,0.4,0.8,8.3,Yes,1,0,USA,2,Yes,No,No,No,No,0
178,2023-08-02,2.7,5.4,0.5,1.0,8.9,Yes,1,0,France,2,Yes,No,No,No,No,0
191,2023-08-02,0.4,0.8,0.1,0.2,8.6,Yes,1,0,Israel,1,No,No,No,No,No,0
199,2023-08-02,3.5,7.0,0.9,1.8,9.5,Yes,1,1,North Korea,10,Yes,No,Yes,No,No,1
199,2023-08-02,1.2,2.4,0.3,0.6,8.8,Yes,0,0,UK,2,Yes,No,No,No,No,0
13,2023-08-03,4.3,8.6,0.9,1.8,9.4,Yes,1,0,Iran,9,Yes,No,No,No,Yes,1
36,2023-08-03,0.3,0.6,0.5,1.0,8.2,Yes,0,0,Israel,1,No,No,No,No,No,0
42,2023-08-03,2.6,5.2,0.2,0.4,8.0,Yes,0,0,Germany,2,Yes,No,No,No,No,0
50,2023-08-03,1.5,3.0,0.3,0.6,8.6,Yes,0,0,USA,2,Yes,No,No,No,No,0
52,2023-08-03,2.3,4.6,0.1,0.2,8.4,Yes,0,0,France,2,No,No,No,No,No,0
53,2023-08-03,1.7,3.4,0.1,0.2,8.2,Yes,0,0,Japan,2,Yes,No,No,No,No,0
56,2023-08-03,5.3,10.6,1.1,2.2,10.5,Yes,2,1,Russia,8,Yes,No,No,No,No,1
65,2023-08-03,1.8,3.6,0.3,0.6,8.4,Yes,0,0,Germany,2,Yes,No,No,No,No,0
71,2023-08-03,2.0,4.0,0.4,0.8,8.4,Yes,0,0,UK,2,No,No,No,No,No,0
78,2023-08-03,3.7,7.4,1.0,2.0,8.9,Yes,1,1,Iran,9,Yes,Yes,No,No,Yes,1
91,2023-08-03,0.2,0.4,0.5,1.0,8.2,Yes,0,0,Japan,2,Yes,No,Yes,No,No,0
99,2023-08-03,1.7,3.4,0.1,0.2,8.3,Yes,1,0,Israel,1,Yes,No,No,No,No,0
124,2023-08-03,0.5,1.0,0.3,0.6,8.0,Yes,1,0,Germany,2,Yes,No,No,No,No,0
158,2023-08-03,0.1,0.2,0.3,0.6,8.2,Yes,1,0,UK,2,No,No,No,No,No,0
165,2023-08-03,0.7,1.4,0.0,0.0,8.0,No,1,0,Japan,2,Yes,No,Yes,No,No,0
15,2023-08-04,1.0,2.0,0.1,0.2,8.6,Yes,1,0,Spain,2,Yes,No,No,No,No,0
21,2023-08-04,1.0,2.0,0.4,0.8,8.7,Yes,0,0,USA,2,Yes,No,No,No,No,0
35,2023-08-04,2.0,4.0,0.3,0.6,8.4,Yes,1,0,Germany,2,Yes,No,No,No,No,0
57,2023-08-04,5.1,10.2,1.4,2.8,10.1,Yes,2,0,Iran,9,Yes,No,No,No,Yes,1
118,2023-08-04,0.6,1.2,0.4,0.8,8.0,Yes,1,0,USA,2,No,No,No,No,No,0
121,2023-08-04,1.8,3.6,0.3,0.6,8.2,Yes,0,0,France,2,Yes,No,No,No,No,0
124,2023-08-04,2.1,4.2,0.3,0.6,8.5,Yes,0,0,Germany,2,Yes,No,No,No,No,0
125,2023-08-04,2.9,5.8,0.5,1.0,8.6,Yes,1,0,Germany,2,Yes,No,No,No,No,0
132,2023-08-04,0.2,0.4,0.2,0.4,8.9,Yes,0,0,Italy,2,Yes,No,No,No,No,0
147,2023-08-04,0.6,1.2,0.1,0.2,8.6,Yes,1,0,Germany,2,Yes,No,No,No,No,0
150,2023-08-04,1.6,3.2,0.1,0.2,8.0,Yes,0,0,Israel,1,No,No,No,No,No,0
161,2023-08-04,1.3,2.6,0.4,0.8,8.3,Yes,0,0,Israel,1,No,No,No,No,No,0
164,2023-08-04,0.1,0.2,0.3,0.6,8.6,Yes,1,0,Spain,2,Yes,No,No,No,No,0
164,2023-08-04,2.1,4.2,0.2,0.4,8.2,Yes,0,0,Germany,2,Yes,No,No,No,No,0
171,2023-08-04,2.6,5.2,0.1,0.2,8.7,Yes,1,0,Spain,2,Yes,No,Yes,No,No,0
192,2023-08-04,1.4,2.8,0.1,0.2,8.8,Yes,1,0,France,2,Yes,No,No,No,No,0
9,2023-08-05,0.3,0.6,0.0,0.0,8.9,No,0,0,UK,2,Yes,No,No,No,No,0
12,2023-08-05,0.7,1.4,0.0,0.0,8.1,No,0,0,UK,2,Yes,No,No,No,No,0
40,2023-08-05,0.3,0.6,0.4,0.8,8.9,Yes,1,0,Japan,2,Yes,No,No,No,No,0
67,2023-08-05,0.9,1.8,0.1,0.2,8.5,Yes,0,0,Japan,2,Yes,No,Yes,No,No,0
75,2023-08-05,0.0,0.0,0.1,0.2,8.2,Yes,0,0,Germany,2,Yes,No,No,No,No,0
76,2023-08-05,0.2,0.4,0.4,0.8,8.9,Yes,1,0,Germany,2,Yes,No,Yes,No,No,0
80,2023-08-05,3.0,6.0,0.5,1.0,8.6,Yes,0,0,Israel,1,Yes,No,No,No,No,0
94,2023-08-05,3.9,7.8,0.8,1.6,9.2,Yes,0,1,Lebanon,8,Yes,No,Yes,Yes,No,1
137,2023-08-05,1.6,3.2,0.0,0.0,8.1,No,0,0,UK,2,Yes,No,No,No,No,0
159,2023-08-05,2.3,4.6,0.3,0.6,8.2,Yes,0,0,Germany,2,Yes,No,No,No,No,0
161,2023-08-05,4.5,9.0,1.0,2.0,9.4,Yes,0,1,Lebanon,8,Yes,No,No,No,No,1
174,2023-08-05,0.1,0.2,0.4,0.8,8.4,Yes,0,0,France,2,Yes,No,No,No,No,0
189,2023-08-05,1.9,3.8,0.5,1.0,8.4,Yes,1,0,Japan,2,Yes,No,No,No,No,0
195,2023-08-05,1.0,2.0,0.2,0.4,8.8,Yes,0,0,Germany,2,Yes,No,No,No,No,0
27,2023-08-06,0.1,0.2,0.4,0.8,8.6,Yes,1,0,UK,2,Yes,No,No,No,No,0
31,2023-08-06,0.7,1.4,0.0,0.0,8.6,No,1,0,Japan,2,Yes,No,No,No,No,0
34,2023-08-06,2.3,4.6,0.0,0.0,8.7,No,0,0,USA,2,Yes,No,No,No,No,0
42,2023-08-06,1.6,3.2,0.2,0.4,8.4,Yes,0,0,Israel,1,No,No,No,No,No,0
93,2023-08-06,0.6,1.2,0.5,1.0,8.3,Yes,1,0,Spain,2,Yes,No,No,No,No,0
100,2023-08-06,0.6,1.2,0.5,1.0,8.6,Yes,0,0,UK,2,Yes,No,No,No,No,0
111,2023-08-06,0.3,0.6,0.0,0.0,9.0,No,0,0,Spain,2,Yes,No,No,No,No,0
145,2023-08-06,1.5,3.0,0.3,0.6,8.1,Yes,1,0,USA,2,Yes,No,No,No,No,0
169,2023-08-06,0.1,0.2,0.1,0.2,8.9,Yes,0,0,Israel,1,No,No,No,No,No,0
178,2023-08-06,0.3,0.6,0.1,0.2,8.2,Yes,1,0,Japan,2,Yes,No,No,No,No,0
192,2023-08-06,1.7,3.4,0.3,0.6,8.3,Yes,1,0,UK,2,Yes,No,No,No,No,0
198,2023-08-06,0.9,1.8,0.0,0.0,8.4,No,1,0,Italy,2,Yes,No,No,No,No,0
1,2023-08-07,0.7,1.4,0.0,0.0,8.1,No,1,0,UK,2,Yes,No,No,No,No,0
35,2023-08-07,2.2,4.4,0.5,1.0,8.4,Yes,1,0,France,2,Yes,No,Yes,No,No,0
69,2023-08-07,7.6,15.2,3.8,7.6,11.6,Yes,2,2,Russia,8,Yes,No,No,No,No,1
85,2023-08-07,1.0,2.0,0.4,0.8,8.5,Yes,1,0,UK,2,Yes,No,No,No,No,0
134,2023-08-07,2.1,4.2,0.1,0.2,8.7,Yes,1,0,Japan,2,Yes,No,No,No,No,0
154,2023-08-07,3.1,6.2,0.5,1.0,9.3,Yes,1,1,North Korea,10,Yes,No,No,No,No,1
154,2023-08-07,0.5,1.0,0.4,0.8,8.8,Yes,1,0,Italy,2,Yes,No,No,No,No,0
167,2023-08-07,2.4,4.8,0.4,0.8,8.4,Yes,1,0,Israel,1,No,No,No,No,No,0
187,2023-08-07,2.7,5.4,0.3,0.6,8.1,Yes,1,0,Israel,1,No,No,No,No,No,0
33,2023-08-08,3.1,6.2,0.5,1.0,9.0,Yes,1,0,Iran,9,Yes,No,Yes,No,No,1
41,2023-08-08,0.3,0.6,0.2,0.4,8.5,Yes,1,0,Israel,1,No,No,No,No,No,0
53,2023-08-08,2.4,4.8,0.3,0.6,8.4,Yes,1,0,USA,2,Yes,No,No,No,No,0
61,2023-08-08,2.6,5.2,0.2,0.4,8.2,Yes,0,0,USA,2,Yes,No,No,No,No,0
82,2023-08-08,0.7,1.4,0.3,0.6,8.3,Yes,1,0,Spain,2,Yes,No,No,No,No,0
91,2023-08-08,1.2,2.4,0.2,0.4,8.1,Yes,0,0,France,2,Yes,No,No,No,No,0
137,2023-08-08,1.0,2.0,0.1,0.2,8.5,Yes,1,0,Spain,2,Yes,No,No,No,No,0
157,2023-08-08,2.4,4.8,0.5,1.0,9.0,Yes,1,0,Germany,2,Yes,No,No,No,No,0
166,2023-08-08,1.0,2.0,0.4,0.8,8.8,Yes,1,0,France,2,Yes,No,No,No,No,0
167,2023-08-08,1.6,3.2,0.4,0.8,8.1,Yes,0,0,France,2,Yes,No,No,No,No,0
167,2023-08-08,2.1,4.2,0.1,0.2,8.8,Yes,1,0,Germany,2,Yes,No,No,No,No,0
170,2023-08-08,1.3,2.6,0.2,0.4,8.1,Yes,0,0,Spain,2,No,No,Yes,No,No,0
172,2023-08-08,6.4,12.8,1.6,3.2,9.8,Yes,2,1,Russia,8,No,No,Yes,Yes,No,1
189,2023-08-08,2.8,5.6,0.5,1.0,8.9,Yes,0,0,Germany,2,No,No,Yes,No,No,0
195,2023-08-08,2.7,5.4,0.2,0.4,8.6,Yes,1,0,Germany,2,Yes,No,No,No,No,0
7,2023-08-09,2.5,5.0,0.3,0.6,8.6,Yes,1,0,Italy,2,Yes,No,No,No,No,0
28,2023-08-09,2.8,5.6,0.5,1.0,8.2,Yes,1,0,Israel,1,No,No,No,No,No,0
33,2023-08-09,0.4,0.8,0.3,0.6,8.1,Yes,0,0,UK,2,Yes,No,No,No,No,0
35,2023-08-09,2.4,4.8,0.3,0.6,8.1,Yes,0,0,Japan,2,Yes,No,No,No,No,0
84,2023-08-09,2.5,5.0,0.2,0.4,9.0,Yes,0,0,France,2,No,No,No,No,No,0
95,2023-08-09,6.8,13.6,1.6,3.2,10.1,Yes,1,1,China,6,Yes,No,No,Yes,No,1
99,2023-08-09,1.6,3.2,0.2,0.4,8.2,Yes,0,0,UK,2,Yes,No,No,No,No,0
113,2023-08-09,2.8,5.6,0.2,0.4,8.1,Yes,1,0,Spain,2,Yes,No,No,No,No,0
142,2023-08-09,2.4,4.8,0.5,1.0,8.2,Yes,1,0,Italy,2,Yes,No,No,No,No,0
149,2023-08-09,1.6,3.2,0.2,0.4,8.7,Yes,1,0,Israel,1,No,No,No,No,No,0
152,2023-08-09,3.2,6.4,1.0,2.0,9.2,Yes,1,1,Russia,8,Yes,No,No,No,No,1
155,2023-08-09,2.8,5.6,0.4,0.8,8.9,Yes,1,0,UK,2,Yes,No,No,No,No,0
161,2023-08-09,0.3,0.6,0.3,0.6,8.9,Yes,1,0,Spain,2,Yes,No,No,No,No,0
167,2023-08-09,2.4,4.8,0.4,0.8,8.6,Yes,0,0,Italy,2,Yes,No,No,No,No,0
179,2023-08-09,1.5,3.0,0.4,0.8,8.1,Yes,0,0,Japan,2,Yes,No,No,No,No,0
180,2023-08-09,0.6,1.2,0.4,0.8,8.9,Yes,1,0,UK,2,Yes,No,No,No,No,0
186,2023-08-09,0.5,1.0,0.3,0.6,8.8,Yes,0,0,Germany,2,Yes,No,No,No,No,0
190,2023-08-09,2.1,4.2,0.3,0.6,8.7,Yes,1,0,Germany,2,Yes,No,No,No,No,0
199,2023-08-09,0.4,0.8,0.4,0.8,8.7,Yes,1,0,Italy,2,Yes,No,No,No,No,0
19,2023-08-10,0.5,1.0,0.0,0.0,8.3,No,1,0,France,2,Yes,No,No,No,No,0
23,2023-08-10,0.8,1.6,0.3,0.6,8.9,Yes,1,0,Germany,2,Yes,No,Yes,No,No,0
28,2023-08-10,0.8,1.6,0.4,0.8,8.3,Yes,0,0,Israel,1,Yes,No,No,No,No,0
60,2023-08-10,0.6,1.2,0.1,0.2,8.2,Yes,1,0,UK,2,Yes,No,No,No,No,0
